,RowID,Model,Question,Answer,Question_category,Question_sub_category,Caption Notes,annotator,video_path,Prompt
313,68.0,pixverse,Does the star inside have rings in this video?,"Yes, the star has a visible ring.",Alignment,,,wxy,./new_video_folders/pixverse/156QSr6ZQ8RvFjIByTa-5OZ_UyBW9t1Ia.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
314,68.0,pixverse,Is the earth in this video?,"Yes, the earth appears in the second half of this video, replacing the initial positons of the star.",Consistency ,,,wxy,./new_video_folders/pixverse/156QSr6ZQ8RvFjIByTa-5OZ_UyBW9t1Ia.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
315,68.0,pixverse,Does the sun inside have rings?,"No, the sun does not have rings by common sense.",Common Sense,,,wxy,./new_video_folders/pixverse/156QSr6ZQ8RvFjIByTa-5OZ_UyBW9t1Ia.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
316,68.0,pixverse,What's the motion of the star inside?,Self-revolving,Reasoning,,,wxy,./new_video_folders/pixverse/156QSr6ZQ8RvFjIByTa-5OZ_UyBW9t1Ia.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
317,68.0,pixverse,Could we see the galaxy inside?,"Yes, there's a galaxy on the background.",Alignment,,,wxy,./new_video_folders/pixverse/156QSr6ZQ8RvFjIByTa-5OZ_UyBW9t1Ia.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
318,71.0,pixverse,Does this robot have wheels?,"The robot first has two wheels, but later the wheels turn into arms.",Consistency,,,wxy,./new_video_folders/pixverse/16t0QvDb-P9qcPjlRhGTLBNjO4r7xTx_9.mp4,"Generate the video showing a robot collides with a obstacle, top-down view"
319,71.0,pixverse,Did the robot beark into parts,"Yes, the robot breaks down with some pieces flying outside, but the main boby of the robot is complete in general.",Reasoning,,,wxy,./new_video_folders/pixverse/16t0QvDb-P9qcPjlRhGTLBNjO4r7xTx_9.mp4,"Generate the video showing a robot collides with a obstacle, top-down view"
320,71.0,pixverse,Is there any collision involved between robot and other objects?,"No, the robot contacts with the ground but no obvious collsion happens.",Reasoning,,,wxy,./new_video_folders/pixverse/16t0QvDb-P9qcPjlRhGTLBNjO4r7xTx_9.mp4,"Generate the video showing a robot collides with a obstacle, top-down view"
321,71.0,pixverse,What's the illumination condition of the video?,"Dark, poor condition.",Alignment,,,wxy,./new_video_folders/pixverse/16t0QvDb-P9qcPjlRhGTLBNjO4r7xTx_9.mp4,"Generate the video showing a robot collides with a obstacle, top-down view"
322,71.0,pixverse,What's the action of the robot in the video?,"Initially, the robot is standing upright on the tiled floor. As the sequence progresses, the robot begins to move forward, extending its arms outward. Suddenly, it appears to lose balance and falls onto its back, scattering various objects around it. These objects include small blue and white blocks, which scatter across the floor as the robot tumbles.\n\nAfter falling, the robot attempts to get up but struggles due to the scattered objects. It uses its arms to push itself off the ground, slowly lifting its head and upper body. The robot's movements are deliberate and somewhat clumsy, indicating that it may be experiencing difficulty navigating through the debris.",Reasoning,,,wxy,./new_video_folders/pixverse/16t0QvDb-P9qcPjlRhGTLBNjO4r7xTx_9.mp4,"Generate the video showing a robot collides with a obstacle, top-down view"
323,72.0,pixverse,What's the actions of the leaves?,"Shaking around,  indicating the exsitence of the wind.",Alignment,,,wxy,./new_video_folders/pixverse/1bkwvkaqKIuMV38kmROVxgCab6S8cFyJs.mp4,Dew drops on leaves in the morning
324,72.0,pixverse,Is there any wind inside?,"Yes, indicated by the dynamics of the leaves and stems.",Reasoning,,,wxy,./new_video_folders/pixverse/1bkwvkaqKIuMV38kmROVxgCab6S8cFyJs.mp4,Dew drops on leaves in the morning
325,72.0,pixverse,What's the shape of dews?,"Sphere and flatten sphere, determined by the gravity",Common Sense,,,wxy,./new_video_folders/pixverse/1bkwvkaqKIuMV38kmROVxgCab6S8cFyJs.mp4,Dew drops on leaves in the morning
326,72.0,pixverse,Do you see any zigzag feature around the leaf?,"Yes, there're zigzag features around the leaf.",Alignment,,,wxy,./new_video_folders/pixverse/1bkwvkaqKIuMV38kmROVxgCab6S8cFyJs.mp4,Dew drops on leaves in the morning
327,72.0,pixverse,Do you see any dews falling down from the leaf?,"No, the dews are mostly static, given the existence of the wind.",Alignment,,,wxy,./new_video_folders/pixverse/1bkwvkaqKIuMV38kmROVxgCab6S8cFyJs.mp4,Dew drops on leaves in the morning
328,72.0,pixverse,"We know when the leaf moving around, the dews on the leaf will move and may fall down. Do you see any dews falling down from the leaf?","No, the dews are mostly static, given the existence of the wind.",Alignment,,,wxy,./new_video_folders/pixverse/1bkwvkaqKIuMV38kmROVxgCab6S8cFyJs.mp4,Dew drops on leaves in the morning
329,73.0,pixverse,How many birds could be found in this video?,One,Alignment,,,wxy,./new_video_folders/pixverse/1081Fj2RFarr-TuuXiuuRqziIs39q4tUk.mp4,Generate a lighthouse and a flying seagull in the sky
330,73.0,pixverse,What's the seagull doing?,Flying over the lighthouse.,Reasoning,,,wxy,./new_video_folders/pixverse/1081Fj2RFarr-TuuXiuuRqziIs39q4tUk.mp4,Generate a lighthouse and a flying seagull in the sky
331,73.0,pixverse,What's the appearance of the lighthouse?,Red-white.,Alignment,,,wxy,./new_video_folders/pixverse/1081Fj2RFarr-TuuXiuuRqziIs39q4tUk.mp4,Generate a lighthouse and a flying seagull in the sky
332,73.0,pixverse,Is the lighthouse new-built?,"No, indicated by the structure of the lighthouse that shows signs of weathering, with patches of discoloration and some areas appearing worn or chipped. ",Reasoning,,,wxy,./new_video_folders/pixverse/1081Fj2RFarr-TuuXiuuRqziIs39q4tUk.mp4,Generate a lighthouse and a flying seagull in the sky
333,73.0,pixverse,Is there any cloud inside?,"Yes, at the end of the video.",Alignment,,,wxy,./new_video_folders/pixverse/1081Fj2RFarr-TuuXiuuRqziIs39q4tUk.mp4,Generate a lighthouse and a flying seagull in the sky
334,73.0,pixverse,Is the seagull in the front or the lighthouse on the front?,The seagull.,Reasoning,,,wxy,./new_video_folders/pixverse/1081Fj2RFarr-TuuXiuuRqziIs39q4tUk.mp4,Generate a lighthouse and a flying seagull in the sky
335,74.0,pixverse,Is the alligator sitting at the driver's seat? ,"No, it sits in the middle of both seat on the front of the car, which is abnormal.",Common Sense,,,wxy,./new_video_folders/pixverse/1zXkgYVPoAGz0tfLyvCV1pdMaLmIGzZUO.mp4,Generate an alligator driving a car
336,74.0,pixverse,Is the driver wearing clothes?,"No, the alligator does not wear any clothes.",Alignment,,,wxy,./new_video_folders/pixverse/1zXkgYVPoAGz0tfLyvCV1pdMaLmIGzZUO.mp4,Generate an alligator driving a car
337,74.0,pixverse,Is the alligator driving on the road?,"Yes, but the driving direction is abnormal, indicating the violation of common sense.",Common Sense,,,wxy,./new_video_folders/pixverse/1zXkgYVPoAGz0tfLyvCV1pdMaLmIGzZUO.mp4,Generate an alligator driving a car
338,74.0,pixverse,Is the car driving forward?,"No, it's driving towards the shoulder of the road, but it's still moving forward, which violates the common sense.",Common Sense,,,wxy,./new_video_folders/pixverse/1zXkgYVPoAGz0tfLyvCV1pdMaLmIGzZUO.mp4,Generate an alligator driving a car
339,74.0,pixverse,Can we see alligator driving on the road in this video?,"Yes, the alligator is driving the car.",Common sense,,,wxy,./new_video_folders/pixverse/1zXkgYVPoAGz0tfLyvCV1pdMaLmIGzZUO.mp4,Generate an alligator driving a car
340,74.0,pixverse,The alligator cannot drive in reality. Can we see alligator driving on the road in this video?,"Yes, the alligator is driving the car.",Common sense,,,wxy,./new_video_folders/pixverse/1zXkgYVPoAGz0tfLyvCV1pdMaLmIGzZUO.mp4,Generate an alligator driving a car
341,75.0,pixverse,Is there a ball in the video,Yes. A white one,Reasoning,,,wxy,./new_video_folders/pixverse/1QgNXEfacmLr-1ZRdxiDL0JaMa_LNRQmQ.mp4,"generate a cat sitting in front of a window, watching a dog playing in the garden"
342,75.0,pixverse,What's the action of the dog?,Running energetically across the grassy lawn,Reasoning,,,wxy,./new_video_folders/pixverse/1QgNXEfacmLr-1ZRdxiDL0JaMa_LNRQmQ.mp4,"generate a cat sitting in front of a window, watching a dog playing in the garden"
343,75.0,pixverse,What's the action of the cat?,Gazing out at the garden ,Reasoning,,,wxy,./new_video_folders/pixverse/1QgNXEfacmLr-1ZRdxiDL0JaMa_LNRQmQ.mp4,"generate a cat sitting in front of a window, watching a dog playing in the garden"
344,75.0,pixverse,Is there a glass in this video?,"Yes, given the reflection of the cat and the window.",Alignment,,,wxy,./new_video_folders/pixverse/1QgNXEfacmLr-1ZRdxiDL0JaMa_LNRQmQ.mp4,"generate a cat sitting in front of a window, watching a dog playing in the garden"
345,75.0,pixverse,Is there any flowers in the garden within the video?,Some pink ones,Alignment,,,wxy,./new_video_folders/pixverse/1QgNXEfacmLr-1ZRdxiDL0JaMa_LNRQmQ.mp4,"generate a cat sitting in front of a window, watching a dog playing in the garden"
346,76.0,pixverse,How many people in this video?,"Two, a man and a woman.",Alignment,,,wxy,./new_video_folders/pixverse/1p9exEVW8qxi-K4JvEic5_jFAsCySJI9F.mp4,a man and a woman riding a horse
347,76.0,pixverse,Is there a woman sitting in the front in this video?,"No, the woman is sitting behind. ",Alignment,,,wxy,./new_video_folders/pixverse/1p9exEVW8qxi-K4JvEic5_jFAsCySJI9F.mp4,a man and a woman riding a horse
348,76.0,pixverse,How many houses inside?,Only one.,Alignment,,,wxy,./new_video_folders/pixverse/1p9exEVW8qxi-K4JvEic5_jFAsCySJI9F.mp4,a man and a woman riding a horse
349,76.0,pixverse,What's the action of the horse?,Running slowly.,Reasoning,,,wxy,./new_video_folders/pixverse/1p9exEVW8qxi-K4JvEic5_jFAsCySJI9F.mp4,a man and a woman riding a horse
350,76.0,pixverse,What's the weather in this video?,"Sunny, clear sky.",Reasoning,,,wxy,./new_video_folders/pixverse/1p9exEVW8qxi-K4JvEic5_jFAsCySJI9F.mp4,a man and a woman riding a horse
351,76.0,pixverse,What's the time of day in this video?,It is either early morning or late afternoon,Reasoning,,,wxy,./new_video_folders/pixverse/1p9exEVW8qxi-K4JvEic5_jFAsCySJI9F.mp4,a man and a woman riding a horse
352,78.0,pixverse,Is the man wearing glasses?,Yes. A black one.,Alignment,,,wxy,./new_video_folders/pixverse/1dezzlR5ZpHbtbMbOwajikYET85aXTcQT.mp4,Generate a man drinking up a cup of coffee 
353,78.0,pixverse,How many hands showing up?,"Two, one holding the cup and the other disappears later.",Alignment,,,wxy,./new_video_folders/pixverse/1dezzlR5ZpHbtbMbOwajikYET85aXTcQT.mp4,Generate a man drinking up a cup of coffee 
354,78.0,pixverse,What's the man drinking?,"Coffer, indicated by the cup and the color of the beverage inside the cup",Reasoning,,,wxy,./new_video_folders/pixverse/1dezzlR5ZpHbtbMbOwajikYET85aXTcQT.mp4,Generate a man drinking up a cup of coffee 
355,78.0,pixverse,What's the temperature of the coffee?,"Hot, indicated by the streams in the video.",Reasoning,,,wxy,./new_video_folders/pixverse/1dezzlR5ZpHbtbMbOwajikYET85aXTcQT.mp4,Generate a man drinking up a cup of coffee 
356,78.0,pixverse,Where did the glass touch the man's face?,"On his lip, aligned with the common sense.",Common Sense,,,wxy,./new_video_folders/pixverse/1dezzlR5ZpHbtbMbOwajikYET85aXTcQT.mp4,Generate a man drinking up a cup of coffee 
357,78.0,pixverse,"We know when the man is drinking wine, the glass with wine inside should touch his lip. Where did the glass touch the man's face?","On his lip, aligned with the common sense.",Common Sense,,,wxy,./new_video_folders/pixverse/1dezzlR5ZpHbtbMbOwajikYET85aXTcQT.mp4,Generate a man drinking up a cup of coffee 
358,4.0,pixverse,Is the man wearinig a suit?,No he's wearing a dark shirt,Alignment,,,wxy,./new_video_folders/pixverse/1GkMtoIqIsTiHCEmTrGYfELu9Jnn2JqdR.mp4,"Generate a rose, a sunflower and a daisy"
359,4.0,pixverse,What's the man doing?,Drinking a glass of wine,Reasoning,,,wxy,./new_video_folders/pixverse/1GkMtoIqIsTiHCEmTrGYfELu9Jnn2JqdR.mp4,"Generate a rose, a sunflower and a daisy"
360,4.0,pixverse,Does the volume of wine in the glass change?,"Yes, the volume of wine decreases after the man drinks",Common Sense,,,wxy,./new_video_folders/pixverse/1GkMtoIqIsTiHCEmTrGYfELu9Jnn2JqdR.mp4,"Generate a rose, a sunflower and a daisy"
361,4.0,pixverse,"We know that if the man is drinking the wine in the glass, the volume of the wine inside the glass will change. Does the volume of wine in the glass change?","Yes, the volume of wine decreases after the man drinks",Common Sense,,,wxy,./new_video_folders/pixverse/1GkMtoIqIsTiHCEmTrGYfELu9Jnn2JqdR.mp4,"Generate a rose, a sunflower and a daisy"
